clip_id,action_name,label,user,trial,Depth_Color,IR,Thermal,Skeleton,IMU,Radar,fold
29_Do_squats/user23/1-2-3,29_Do_squats,29,user23,1-2-3,Depth_Color/29_Do_squats/user23/1-2-3,IR/29_Do_squats/user23/1-2-3,,Skeleton/29_Do_squats/user23/1-2-3,IMU/29_Do_squats/user23/1-2-3,Radar/29_Do_squats/user23/1-2-3,0
29_Do_squats/user23/6-1-1,29_Do_squats,29,user23,6-1-1,Depth_Color/29_Do_squats/user23/6-1-1,IR/29_Do_squats/user23/6-1-1,Thermal/29_Do_squats/user23/6-1-1,Skeleton/29_Do_squats/user23/6-1-1,IMU/29_Do_squats/user23/6-1-1,Radar/29_Do_squats/user23/6-1-1,0
29_Do_squats/user23/6-1-2,29_Do_squats,29,user23,6-1-2,Depth_Color/29_Do_squats/user23/6-1-2,IR/29_Do_squats/user23/6-1-2,Thermal/29_Do_squats/user23/6-1-2,Skeleton/29_Do_squats/user23/6-1-2,IMU/29_Do_squats/user23/6-1-2,Radar/29_Do_squats/user23/6-1-2,0
29_Do_squats/user23/6-1-3,29_Do_squats,29,user23,6-1-3,Depth_Color/29_Do_squats/user23/6-1-3,IR/29_Do_squats/user23/6-1-3,Thermal/29_Do_squats/user23/6-1-3,Skeleton/29_Do_squats/user23/6-1-3,IMU/29_Do_squats/user23/6-1-3,Radar/29_Do_squats/user23/6-1-3,0
29_Do_squats/user23/6-3-1,29_Do_squats,29,user23,6-3-1,Depth_Color/29_Do_squats/user23/6-3-1,IR/29_Do_squats/user23/6-3-1,Thermal/29_Do_squats/user23/6-3-1,Skeleton/29_Do_squats/user23/6-3-1,IMU/29_Do_squats/user23/6-3-1,Radar/29_Do_squats/user23/6-3-1,0
29_Do_squats/user23/6-3-2,29_Do_squats,29,user23,6-3-2,Depth_Color/29_Do_squats/user23/6-3-2,IR/29_Do_squats/user23/6-3-2,Thermal/29_Do_squats/user23/6-3-2,Skeleton/29_Do_squats/user23/6-3-2,IMU/29_Do_squats/user23/6-3-2,Radar/29_Do_squats/user23/6-3-2,0
29_Do_squats/user23/6-3-3,29_Do_squats,29,user23,6-3-3,Depth_Color/29_Do_squats/user23/6-3-3,IR/29_Do_squats/user23/6-3-3,Thermal/29_Do_squats/user23/6-3-3,Skeleton/29_Do_squats/user23/6-3-3,IMU/29_Do_squats/user23/6-3-3,Radar/29_Do_squats/user23/6-3-3,0
29_Do_squats/user24/6-3-1,29_Do_squats,29,user24,6-3-1,Depth_Color/29_Do_squats/user24/6-3-1,IR/29_Do_squats/user24/6-3-1,Thermal/29_Do_squats/user24/6-3-1,Skeleton/29_Do_squats/user24/6-3-1,IMU/29_Do_squats/user24/6-3-1,Radar/29_Do_squats/user24/6-3-1,2
29_Do_squats/user24/6-3-2,29_Do_squats,29,user24,6-3-2,Depth_Color/29_Do_squats/user24/6-3-2,IR/29_Do_squats/user24/6-3-2,Thermal/29_Do_squats/user24/6-3-2,Skeleton/29_Do_squats/user24/6-3-2,IMU/29_Do_squats/user24/6-3-2,Radar/29_Do_squats/user24/6-3-2,2
29_Do_squats/user24/6-3-3,29_Do_squats,29,user24,6-3-3,Depth_Color/29_Do_squats/user24/6-3-3,IR/29_Do_squats/user24/6-3-3,Thermal/29_Do_squats/user24/6-3-3,Skeleton/29_Do_squats/user24/6-3-3,IMU/29_Do_squats/user24/6-3-3,Radar/29_Do_squats/user24/6-3-3,2
29_Do_squats/user3/2-1-1,29_Do_squats,29,user3,2-1-1,Depth_Color/29_Do_squats/user3/2-1-1,IR/29_Do_squats/user3/2-1-1,Thermal/29_Do_squats/user3/2-1-1,Skeleton/29_Do_squats/user3/2-1-1,IMU/29_Do_squats/user3/2-1-1,Radar/29_Do_squats/user3/2-1-1,2
29_Do_squats/user3/2-1-2,29_Do_squats,29,user3,2-1-2,Depth_Color/29_Do_squats/user3/2-1-2,IR/29_Do_squats/user3/2-1-2,Thermal/29_Do_squats/user3/2-1-2,Skeleton/29_Do_squats/user3/2-1-2,IMU/29_Do_squats/user3/2-1-2,Radar/29_Do_squats/user3/2-1-2,2
29_Do_squats/user3/2-1-3,29_Do_squats,29,user3,2-1-3,Depth_Color/29_Do_squats/user3/2-1-3,IR/29_Do_squats/user3/2-1-3,Thermal/29_Do_squats/user3/2-1-3,Skeleton/29_Do_squats/user3/2-1-3,IMU/29_Do_squats/user3/2-1-3,Radar/29_Do_squats/user3/2-1-3,2
29_Do_squats/user6/3-1-1,29_Do_squats,29,user6,3-1-1,Depth_Color/29_Do_squats/user6/3-1-1,IR/29_Do_squats/user6/3-1-1,Thermal/29_Do_squats/user6/3-1-1,Skeleton/29_Do_squats/user6/3-1-1,IMU/29_Do_squats/user6/3-1-1,Radar/29_Do_squats/user6/3-1-1,1
29_Do_squats/user6/3-1-2,29_Do_squats,29,user6,3-1-2,Depth_Color/29_Do_squats/user6/3-1-2,IR/29_Do_squats/user6/3-1-2,Thermal/29_Do_squats/user6/3-1-2,Skeleton/29_Do_squats/user6/3-1-2,IMU/29_Do_squats/user6/3-1-2,Radar/29_Do_squats/user6/3-1-2,1
29_Do_squats/user6/3-1-3,29_Do_squats,29,user6,3-1-3,Depth_Color/29_Do_squats/user6/3-1-3,IR/29_Do_squats/user6/3-1-3,Thermal/29_Do_squats/user6/3-1-3,Skeleton/29_Do_squats/user6/3-1-3,IMU/29_Do_squats/user6/3-1-3,Radar/29_Do_squats/user6/3-1-3,1
29_Do_squats/user7/4-1-1,29_Do_squats,29,user7,4-1-1,Depth_Color/29_Do_squats/user7/4-1-1,IR/29_Do_squats/user7/4-1-1,Thermal/29_Do_squats/user7/4-1-1,Skeleton/29_Do_squats/user7/4-1-1,IMU/29_Do_squats/user7/4-1-1,Radar/29_Do_squats/user7/4-1-1,0
29_Do_squats/user7/4-1-2,29_Do_squats,29,user7,4-1-2,Depth_Color/29_Do_squats/user7/4-1-2,IR/29_Do_squats/user7/4-1-2,Thermal/29_Do_squats/user7/4-1-2,Skeleton/29_Do_squats/user7/4-1-2,IMU/29_Do_squats/user7/4-1-2,Radar/29_Do_squats/user7/4-1-2,0
29_Do_squats/user7/4-1-3,29_Do_squats,29,user7,4-1-3,Depth_Color/29_Do_squats/user7/4-1-3,IR/29_Do_squats/user7/4-1-3,Thermal/29_Do_squats/user7/4-1-3,Skeleton/29_Do_squats/user7/4-1-3,IMU/29_Do_squats/user7/4-1-3,Radar/29_Do_squats/user7/4-1-3,0
29_Do_squats/user9/2-2-1,29_Do_squats,29,user9,2-2-1,Depth_Color/29_Do_squats/user9/2-2-1,IR/29_Do_squats/user9/2-2-1,Thermal/29_Do_squats/user9/2-2-1,Skeleton/29_Do_squats/user9/2-2-1,IMU/29_Do_squats/user9/2-2-1,Radar/29_Do_squats/user9/2-2-1,1
29_Do_squats/user9/2-2-2,29_Do_squats,29,user9,2-2-2,Depth_Color/29_Do_squats/user9/2-2-2,IR/29_Do_squats/user9/2-2-2,Thermal/29_Do_squats/user9/2-2-2,Skeleton/29_Do_squats/user9/2-2-2,IMU/29_Do_squats/user9/2-2-2,Radar/29_Do_squats/user9/2-2-2,1
29_Do_squats/user9/2-2-3,29_Do_squats,29,user9,2-2-3,Depth_Color/29_Do_squats/user9/2-2-3,IR/29_Do_squats/user9/2-2-3,Thermal/29_Do_squats/user9/2-2-3,Skeleton/29_Do_squats/user9/2-2-3,IMU/29_Do_squats/user9/2-2-3,Radar/29_Do_squats/user9/2-2-3,1
29_Do_squats/user9/3-3-1,29_Do_squats,29,user9,3-3-1,Depth_Color/29_Do_squats/user9/3-3-1,IR/29_Do_squats/user9/3-3-1,Thermal/29_Do_squats/user9/3-3-1,Skeleton/29_Do_squats/user9/3-3-1,IMU/29_Do_squats/user9/3-3-1,Radar/29_Do_squats/user9/3-3-1,1
29_Do_squats/user9/3-3-2,29_Do_squats,29,user9,3-3-2,Depth_Color/29_Do_squats/user9/3-3-2,IR/29_Do_squats/user9/3-3-2,Thermal/29_Do_squats/user9/3-3-2,Skeleton/29_Do_squats/user9/3-3-2,IMU/29_Do_squats/user9/3-3-2,Radar/29_Do_squats/user9/3-3-2,1
29_Do_squats/user9/3-3-3,29_Do_squats,29,user9,3-3-3,Depth_Color/29_Do_squats/user9/3-3-3,IR/29_Do_squats/user9/3-3-3,Thermal/29_Do_squats/user9/3-3-3,Skeleton/29_Do_squats/user9/3-3-3,IMU/29_Do_squats/user9/3-3-3,Radar/29_Do_squats/user9/3-3-3,1
29_Do_squats/user9/4-2-2,29_Do_squats,29,user9,4-2-2,Depth_Color/29_Do_squats/user9/4-2-2,IR/29_Do_squats/user9/4-2-2,Thermal/29_Do_squats/user9/4-2-2,Skeleton/29_Do_squats/user9/4-2-2,IMU/29_Do_squats/user9/4-2-2,Radar/29_Do_squats/user9/4-2-2,1
29_Do_squats/user9/4-2-3,29_Do_squats,29,user9,4-2-3,Depth_Color/29_Do_squats/user9/4-2-3,IR/29_Do_squats/user9/4-2-3,Thermal/29_Do_squats/user9/4-2-3,Skeleton/29_Do_squats/user9/4-2-3,IMU/29_Do_squats/user9/4-2-3,Radar/29_Do_squats/user9/4-2-3,1
29_Do_squats/user9/5-3-1,29_Do_squats,29,user9,5-3-1,Depth_Color/29_Do_squats/user9/5-3-1,IR/29_Do_squats/user9/5-3-1,Thermal/29_Do_squats/user9/5-3-1,Skeleton/29_Do_squats/user9/5-3-1,IMU/29_Do_squats/user9/5-3-1,Radar/29_Do_squats/user9/5-3-1,1
29_Do_squats/user9/5-3-2,29_Do_squats,29,user9,5-3-2,Depth_Color/29_Do_squats/user9/5-3-2,IR/29_Do_squats/user9/5-3-2,Thermal/29_Do_squats/user9/5-3-2,Skeleton/29_Do_squats/user9/5-3-2,IMU/29_Do_squats/user9/5-3-2,Radar/29_Do_squats/user9/5-3-2,1
29_Do_squats/user9/5-3-3,29_Do_squats,29,user9,5-3-3,Depth_Color/29_Do_squats/user9/5-3-3,IR/29_Do_squats/user9/5-3-3,Thermal/29_Do_squats/user9/5-3-3,Skeleton/29_Do_squats/user9/5-3-3,IMU/29_Do_squats/user9/5-3-3,Radar/29_Do_squats/user9/5-3-3,1
30_Do_jumping_jacks/user1/1-1-1,30_Do_jumping_jacks,30,user1,1-1-1,Depth_Color/30_Do_jumping_jacks/user1/1-1-1,IR/30_Do_jumping_jacks/user1/1-1-1,Thermal/30_Do_jumping_jacks/user1/1-1-1,Skeleton/30_Do_jumping_jacks/user1/1-1-1,IMU/30_Do_jumping_jacks/user1/1-1-1,Radar/30_Do_jumping_jacks/user1/1-1-1,1
30_Do_jumping_jacks/user1/1-1-2,30_Do_jumping_jacks,30,user1,1-1-2,Depth_Color/30_Do_jumping_jacks/user1/1-1-2,IR/30_Do_jumping_jacks/user1/1-1-2,Thermal/30_Do_jumping_jacks/user1/1-1-2,Skeleton/30_Do_jumping_jacks/user1/1-1-2,IMU/30_Do_jumping_jacks/user1/1-1-2,Radar/30_Do_jumping_jacks/user1/1-1-2,1
30_Do_jumping_jacks/user1/1-1-3,30_Do_jumping_jacks,30,user1,1-1-3,Depth_Color/30_Do_jumping_jacks/user1/1-1-3,IR/30_Do_jumping_jacks/user1/1-1-3,Thermal/30_Do_jumping_jacks/user1/1-1-3,Skeleton/30_Do_jumping_jacks/user1/1-1-3,IMU/30_Do_jumping_jacks/user1/1-1-3,Radar/30_Do_jumping_jacks/user1/1-1-3,1
30_Do_jumping_jacks/user16/6-1-1,30_Do_jumping_jacks,30,user16,6-1-1,Depth_Color/30_Do_jumping_jacks/user16/6-1-1,IR/30_Do_jumping_jacks/user16/6-1-1,Thermal/30_Do_jumping_jacks/user16/6-1-1,Skeleton/30_Do_jumping_jacks/user16/6-1-1,IMU/30_Do_jumping_jacks/user16/6-1-1,Radar/30_Do_jumping_jacks/user16/6-1-1,0
30_Do_jumping_jacks/user16/6-1-2,30_Do_jumping_jacks,30,user16,6-1-2,Depth_Color/30_Do_jumping_jacks/user16/6-1-2,IR/30_Do_jumping_jacks/user16/6-1-2,Thermal/30_Do_jumping_jacks/user16/6-1-2,Skeleton/30_Do_jumping_jacks/user16/6-1-2,IMU/30_Do_jumping_jacks/user16/6-1-2,Radar/30_Do_jumping_jacks/user16/6-1-2,0
30_Do_jumping_jacks/user16/6-1-3,30_Do_jumping_jacks,30,user16,6-1-3,Depth_Color/30_Do_jumping_jacks/user16/6-1-3,IR/30_Do_jumping_jacks/user16/6-1-3,Thermal/30_Do_jumping_jacks/user16/6-1-3,Skeleton/30_Do_jumping_jacks/user16/6-1-3,IMU/30_Do_jumping_jacks/user16/6-1-3,Radar/30_Do_jumping_jacks/user16/6-1-3,0
30_Do_jumping_jacks/user17/2-2-1,30_Do_jumping_jacks,30,user17,2-2-1,Depth_Color/30_Do_jumping_jacks/user17/2-2-1,IR/30_Do_jumping_jacks/user17/2-2-1,Thermal/30_Do_jumping_jacks/user17/2-2-1,Skeleton/30_Do_jumping_jacks/user17/2-2-1,IMU/30_Do_jumping_jacks/user17/2-2-1,Radar/30_Do_jumping_jacks/user17/2-2-1,2
30_Do_jumping_jacks/user17/2-2-2,30_Do_jumping_jacks,30,user17,2-2-2,Depth_Color/30_Do_jumping_jacks/user17/2-2-2,IR/30_Do_jumping_jacks/user17/2-2-2,Thermal/30_Do_jumping_jacks/user17/2-2-2,Skeleton/30_Do_jumping_jacks/user17/2-2-2,IMU/30_Do_jumping_jacks/user17/2-2-2,Radar/30_Do_jumping_jacks/user17/2-2-2,2
30_Do_jumping_jacks/user17/2-2-3,30_Do_jumping_jacks,30,user17,2-2-3,Depth_Color/30_Do_jumping_jacks/user17/2-2-3,IR/30_Do_jumping_jacks/user17/2-2-3,Thermal/30_Do_jumping_jacks/user17/2-2-3,Skeleton/30_Do_jumping_jacks/user17/2-2-3,IMU/30_Do_jumping_jacks/user17/2-2-3,Radar/30_Do_jumping_jacks/user17/2-2-3,2
30_Do_jumping_jacks/user18/6-2-1,30_Do_jumping_jacks,30,user18,6-2-1,Depth_Color/30_Do_jumping_jacks/user18/6-2-1,IR/30_Do_jumping_jacks/user18/6-2-1,Thermal/30_Do_jumping_jacks/user18/6-2-1,Skeleton/30_Do_jumping_jacks/user18/6-2-1,IMU/30_Do_jumping_jacks/user18/6-2-1,Radar/30_Do_jumping_jacks/user18/6-2-1,1
30_Do_jumping_jacks/user18/6-2-2,30_Do_jumping_jacks,30,user18,6-2-2,Depth_Color/30_Do_jumping_jacks/user18/6-2-2,IR/30_Do_jumping_jacks/user18/6-2-2,Thermal/30_Do_jumping_jacks/user18/6-2-2,Skeleton/30_Do_jumping_jacks/user18/6-2-2,IMU/30_Do_jumping_jacks/user18/6-2-2,Radar/30_Do_jumping_jacks/user18/6-2-2,1
30_Do_jumping_jacks/user18/6-2-3,30_Do_jumping_jacks,30,user18,6-2-3,Depth_Color/30_Do_jumping_jacks/user18/6-2-3,IR/30_Do_jumping_jacks/user18/6-2-3,Thermal/30_Do_jumping_jacks/user18/6-2-3,Skeleton/30_Do_jumping_jacks/user18/6-2-3,IMU/30_Do_jumping_jacks/user18/6-2-3,Radar/30_Do_jumping_jacks/user18/6-2-3,1
30_Do_jumping_jacks/user19/2-2-1,30_Do_jumping_jacks,30,user19,2-2-1,Depth_Color/30_Do_jumping_jacks/user19/2-2-1,IR/30_Do_jumping_jacks/user19/2-2-1,Thermal/30_Do_jumping_jacks/user19/2-2-1,Skeleton/30_Do_jumping_jacks/user19/2-2-1,IMU/30_Do_jumping_jacks/user19/2-2-1,Radar/30_Do_jumping_jacks/user19/2-2-1,2
30_Do_jumping_jacks/user19/2-2-2,30_Do_jumping_jacks,30,user19,2-2-2,Depth_Color/30_Do_jumping_jacks/user19/2-2-2,IR/30_Do_jumping_jacks/user19/2-2-2,Thermal/30_Do_jumping_jacks/user19/2-2-2,Skeleton/30_Do_jumping_jacks/user19/2-2-2,IMU/30_Do_jumping_jacks/user19/2-2-2,Radar/30_Do_jumping_jacks/user19/2-2-2,2
30_Do_jumping_jacks/user19/2-2-3,30_Do_jumping_jacks,30,user19,2-2-3,Depth_Color/30_Do_jumping_jacks/user19/2-2-3,IR/30_Do_jumping_jacks/user19/2-2-3,Thermal/30_Do_jumping_jacks/user19/2-2-3,Skeleton/30_Do_jumping_jacks/user19/2-2-3,IMU/30_Do_jumping_jacks/user19/2-2-3,Radar/30_Do_jumping_jacks/user19/2-2-3,2
30_Do_jumping_jacks/user2/5-1-1,30_Do_jumping_jacks,30,user2,5-1-1,Depth_Color/30_Do_jumping_jacks/user2/5-1-1,IR/30_Do_jumping_jacks/user2/5-1-1,Thermal/30_Do_jumping_jacks/user2/5-1-1,Skeleton/30_Do_jumping_jacks/user2/5-1-1,IMU/30_Do_jumping_jacks/user2/5-1-1,Radar/30_Do_jumping_jacks/user2/5-1-1,0
30_Do_jumping_jacks/user2/5-1-2,30_Do_jumping_jacks,30,user2,5-1-2,Depth_Color/30_Do_jumping_jacks/user2/5-1-2,IR/30_Do_jumping_jacks/user2/5-1-2,Thermal/30_Do_jumping_jacks/user2/5-1-2,Skeleton/30_Do_jumping_jacks/user2/5-1-2,IMU/30_Do_jumping_jacks/user2/5-1-2,Radar/30_Do_jumping_jacks/user2/5-1-2,0
30_Do_jumping_jacks/user2/5-1-3,30_Do_jumping_jacks,30,user2,5-1-3,Depth_Color/30_Do_jumping_jacks/user2/5-1-3,IR/30_Do_jumping_jacks/user2/5-1-3,Thermal/30_Do_jumping_jacks/user2/5-1-3,Skeleton/30_Do_jumping_jacks/user2/5-1-3,IMU/30_Do_jumping_jacks/user2/5-1-3,Radar/30_Do_jumping_jacks/user2/5-1-3,0
30_Do_jumping_jacks/user2/6-1-1,30_Do_jumping_jacks,30,user2,6-1-1,Depth_Color/30_Do_jumping_jacks/user2/6-1-1,IR/30_Do_jumping_jacks/user2/6-1-1,Thermal/30_Do_jumping_jacks/user2/6-1-1,Skeleton/30_Do_jumping_jacks/user2/6-1-1,IMU/30_Do_jumping_jacks/user2/6-1-1,Radar/30_Do_jumping_jacks/user2/6-1-1,0
30_Do_jumping_jacks/user2/6-1-2,30_Do_jumping_jacks,30,user2,6-1-2,Depth_Color/30_Do_jumping_jacks/user2/6-1-2,IR/30_Do_jumping_jacks/user2/6-1-2,Thermal/30_Do_jumping_jacks/user2/6-1-2,Skeleton/30_Do_jumping_jacks/user2/6-1-2,IMU/30_Do_jumping_jacks/user2/6-1-2,Radar/30_Do_jumping_jacks/user2/6-1-2,0
30_Do_jumping_jacks/user20/6-1-1,30_Do_jumping_jacks,30,user20,6-1-1,Depth_Color/30_Do_jumping_jacks/user20/6-1-1,IR/30_Do_jumping_jacks/user20/6-1-1,Thermal/30_Do_jumping_jacks/user20/6-1-1,Skeleton/30_Do_jumping_jacks/user20/6-1-1,IMU/30_Do_jumping_jacks/user20/6-1-1,Radar/30_Do_jumping_jacks/user20/6-1-1,0
30_Do_jumping_jacks/user20/6-1-2,30_Do_jumping_jacks,30,user20,6-1-2,Depth_Color/30_Do_jumping_jacks/user20/6-1-2,IR/30_Do_jumping_jacks/user20/6-1-2,Thermal/30_Do_jumping_jacks/user20/6-1-2,Skeleton/30_Do_jumping_jacks/user20/6-1-2,IMU/30_Do_jumping_jacks/user20/6-1-2,Radar/30_Do_jumping_jacks/user20/6-1-2,0
30_Do_jumping_jacks/user20/6-1-3,30_Do_jumping_jacks,30,user20,6-1-3,Depth_Color/30_Do_jumping_jacks/user20/6-1-3,IR/30_Do_jumping_jacks/user20/6-1-3,Thermal/30_Do_jumping_jacks/user20/6-1-3,Skeleton/30_Do_jumping_jacks/user20/6-1-3,IMU/30_Do_jumping_jacks/user20/6-1-3,Radar/30_Do_jumping_jacks/user20/6-1-3,0
30_Do_jumping_jacks/user21/3-2-1,30_Do_jumping_jacks,30,user21,3-2-1,Depth_Color/30_Do_jumping_jacks/user21/3-2-1,IR/30_Do_jumping_jacks/user21/3-2-1,Thermal/30_Do_jumping_jacks/user21/3-2-1,Skeleton/30_Do_jumping_jacks/user21/3-2-1,IMU/30_Do_jumping_jacks/user21/3-2-1,Radar/30_Do_jumping_jacks/user21/3-2-1,0
30_Do_jumping_jacks/user21/3-2-2,30_Do_jumping_jacks,30,user21,3-2-2,Depth_Color/30_Do_jumping_jacks/user21/3-2-2,IR/30_Do_jumping_jacks/user21/3-2-2,Thermal/30_Do_jumping_jacks/user21/3-2-2,Skeleton/30_Do_jumping_jacks/user21/3-2-2,IMU/30_Do_jumping_jacks/user21/3-2-2,Radar/30_Do_jumping_jacks/user21/3-2-2,0
30_Do_jumping_jacks/user21/3-2-3,30_Do_jumping_jacks,30,user21,3-2-3,Depth_Color/30_Do_jumping_jacks/user21/3-2-3,IR/30_Do_jumping_jacks/user21/3-2-3,Thermal/30_Do_jumping_jacks/user21/3-2-3,Skeleton/30_Do_jumping_jacks/user21/3-2-3,IMU/30_Do_jumping_jacks/user21/3-2-3,Radar/30_Do_jumping_jacks/user21/3-2-3,0
30_Do_jumping_jacks/user22/6-2-1,30_Do_jumping_jacks,30,user22,6-2-1,Depth_Color/30_Do_jumping_jacks/user22/6-2-1,IR/30_Do_jumping_jacks/user22/6-2-1,Thermal/30_Do_jumping_jacks/user22/6-2-1,Skeleton/30_Do_jumping_jacks/user22/6-2-1,IMU/30_Do_jumping_jacks/user22/6-2-1,Radar/30_Do_jumping_jacks/user22/6-2-1,1
30_Do_jumping_jacks/user22/6-2-2,30_Do_jumping_jacks,30,user22,6-2-2,Depth_Color/30_Do_jumping_jacks/user22/6-2-2,IR/30_Do_jumping_jacks/user22/6-2-2,Thermal/30_Do_jumping_jacks/user22/6-2-2,Skeleton/30_Do_jumping_jacks/user22/6-2-2,IMU/30_Do_jumping_jacks/user22/6-2-2,Radar/30_Do_jumping_jacks/user22/6-2-2,1
30_Do_jumping_jacks/user22/6-2-3,30_Do_jumping_jacks,30,user22,6-2-3,Depth_Color/30_Do_jumping_jacks/user22/6-2-3,IR/30_Do_jumping_jacks/user22/6-2-3,Thermal/30_Do_jumping_jacks/user22/6-2-3,Skeleton/30_Do_jumping_jacks/user22/6-2-3,IMU/30_Do_jumping_jacks/user22/6-2-3,Radar/30_Do_jumping_jacks/user22/6-2-3,1
30_Do_jumping_jacks/user4/3-2-1,30_Do_jumping_jacks,30,user4,3-2-1,Depth_Color/30_Do_jumping_jacks/user4/3-2-1,IR/30_Do_jumping_jacks/user4/3-2-1,Thermal/30_Do_jumping_jacks/user4/3-2-1,Skeleton/30_Do_jumping_jacks/user4/3-2-1,IMU/30_Do_jumping_jacks/user4/3-2-1,Radar/30_Do_jumping_jacks/user4/3-2-1,1
30_Do_jumping_jacks/user4/3-2-2,30_Do_jumping_jacks,30,user4,3-2-2,Depth_Color/30_Do_jumping_jacks/user4/3-2-2,IR/30_Do_jumping_jacks/user4/3-2-2,Thermal/30_Do_jumping_jacks/user4/3-2-2,Skeleton/30_Do_jumping_jacks/user4/3-2-2,IMU/30_Do_jumping_jacks/user4/3-2-2,Radar/30_Do_jumping_jacks/user4/3-2-2,1
30_Do_jumping_jacks/user4/3-2-3,30_Do_jumping_jacks,30,user4,3-2-3,Depth_Color/30_Do_jumping_jacks/user4/3-2-3,IR/30_Do_jumping_jacks/user4/3-2-3,Thermal/30_Do_jumping_jacks/user4/3-2-3,Skeleton/30_Do_jumping_jacks/user4/3-2-3,IMU/30_Do_jumping_jacks/user4/3-2-3,Radar/30_Do_jumping_jacks/user4/3-2-3,1
30_Do_jumping_jacks/user6/6-1-1,30_Do_jumping_jacks,30,user6,6-1-1,Depth_Color/30_Do_jumping_jacks/user6/6-1-1,IR/30_Do_jumping_jacks/user6/6-1-1,Thermal/30_Do_jumping_jacks/user6/6-1-1,Skeleton/30_Do_jumping_jacks/user6/6-1-1,IMU/30_Do_jumping_jacks/user6/6-1-1,Radar/30_Do_jumping_jacks/user6/6-1-1,1
30_Do_jumping_jacks/user6/6-1-2,30_Do_jumping_jacks,30,user6,6-1-2,Depth_Color/30_Do_jumping_jacks/user6/6-1-2,IR/30_Do_jumping_jacks/user6/6-1-2,Thermal/30_Do_jumping_jacks/user6/6-1-2,Skeleton/30_Do_jumping_jacks/user6/6-1-2,IMU/30_Do_jumping_jacks/user6/6-1-2,Radar/30_Do_jumping_jacks/user6/6-1-2,1
30_Do_jumping_jacks/user6/6-1-3,30_Do_jumping_jacks,30,user6,6-1-3,Depth_Color/30_Do_jumping_jacks/user6/6-1-3,IR/30_Do_jumping_jacks/user6/6-1-3,Thermal/30_Do_jumping_jacks/user6/6-1-3,Skeleton/30_Do_jumping_jacks/user6/6-1-3,IMU/30_Do_jumping_jacks/user6/6-1-3,Radar/30_Do_jumping_jacks/user6/6-1-3,1
30_Do_jumping_jacks/user7/2-2-1,30_Do_jumping_jacks,30,user7,2-2-1,Depth_Color/30_Do_jumping_jacks/user7/2-2-1,IR/30_Do_jumping_jacks/user7/2-2-1,Thermal/30_Do_jumping_jacks/user7/2-2-1,Skeleton/30_Do_jumping_jacks/user7/2-2-1,IMU/30_Do_jumping_jacks/user7/2-2-1,Radar/30_Do_jumping_jacks/user7/2-2-1,0
30_Do_jumping_jacks/user7/2-2-2,30_Do_jumping_jacks,30,user7,2-2-2,Depth_Color/30_Do_jumping_jacks/user7/2-2-2,IR/30_Do_jumping_jacks/user7/2-2-2,Thermal/30_Do_jumping_jacks/user7/2-2-2,Skeleton/30_Do_jumping_jacks/user7/2-2-2,IMU/30_Do_jumping_jacks/user7/2-2-2,Radar/30_Do_jumping_jacks/user7/2-2-2,0
30_Do_jumping_jacks/user7/2-2-3,30_Do_jumping_jacks,30,user7,2-2-3,Depth_Color/30_Do_jumping_jacks/user7/2-2-3,IR/30_Do_jumping_jacks/user7/2-2-3,Thermal/30_Do_jumping_jacks/user7/2-2-3,Skeleton/30_Do_jumping_jacks/user7/2-2-3,IMU/30_Do_jumping_jacks/user7/2-2-3,Radar/30_Do_jumping_jacks/user7/2-2-3,0
30_Do_jumping_jacks/user8/6-2-1,30_Do_jumping_jacks,30,user8,6-2-1,Depth_Color/30_Do_jumping_jacks/user8/6-2-1,IR/30_Do_jumping_jacks/user8/6-2-1,Thermal/30_Do_jumping_jacks/user8/6-2-1,Skeleton/30_Do_jumping_jacks/user8/6-2-1,IMU/30_Do_jumping_jacks/user8/6-2-1,Radar/30_Do_jumping_jacks/user8/6-2-1,2
30_Do_jumping_jacks/user8/6-2-2,30_Do_jumping_jacks,30,user8,6-2-2,Depth_Color/30_Do_jumping_jacks/user8/6-2-2,IR/30_Do_jumping_jacks/user8/6-2-2,Thermal/30_Do_jumping_jacks/user8/6-2-2,Skeleton/30_Do_jumping_jacks/user8/6-2-2,IMU/30_Do_jumping_jacks/user8/6-2-2,Radar/30_Do_jumping_jacks/user8/6-2-2,2
30_Do_jumping_jacks/user8/6-2-3,30_Do_jumping_jacks,30,user8,6-2-3,Depth_Color/30_Do_jumping_jacks/user8/6-2-3,IR/30_Do_jumping_jacks/user8/6-2-3,Thermal/30_Do_jumping_jacks/user8/6-2-3,Skeleton/30_Do_jumping_jacks/user8/6-2-3,IMU/30_Do_jumping_jacks/user8/6-2-3,Radar/30_Do_jumping_jacks/user8/6-2-3,2
30_Do_jumping_jacks/user9/2-2-1,30_Do_jumping_jacks,30,user9,2-2-1,Depth_Color/30_Do_jumping_jacks/user9/2-2-1,IR/30_Do_jumping_jacks/user9/2-2-1,Thermal/30_Do_jumping_jacks/user9/2-2-1,Skeleton/30_Do_jumping_jacks/user9/2-2-1,IMU/30_Do_jumping_jacks/user9/2-2-1,Radar/30_Do_jumping_jacks/user9/2-2-1,1
